LSOA_Code,Year,Vulnerable_Ratio,Population_Density,House_Price,Theft_Rate_per1k,Income_Score_rate,Employment_Score_rate,"Education,_Skills_and_Training_Score",Health_Deprivation_and_Disability_Score,Barriers_to_Housing_and_Services_Score,Living_Environment_Score,tran_poi_count,shop_poi_count
E01000052,2017,0.3714658547194432,11512.2684026039,324877.0,6.089604175728578,0.188,0.111,27.403,-0.153,51.774,38.532,3,4
E01000052,2018,0.36513443191673894,11547.3209814722,306375.0,10.841283607979184,0.188,0.111,27.403,-0.153,51.774,38.532,3,4
E01000052,2019,0.36133389615871675,11862.7941912869,301625.0,3.799071338117349,0.188,0.111,27.403,-0.153,51.774,38.532,3,4
E01000053,2015,0.38223261250730567,9458.26423438363,194750.0,16.949152542372882,0.229,0.126,27.703,0.701,49.479,26.503,2,16
E01000053,2016,0.38345864661654133,9557.76672194582,250687.5,16.7727009832273,0.229,0.126,27.703,0.701,49.479,26.503,2,16
E01000053,2017,0.37648456057007124,9309.01050304035,214500.0,23.752969121140143,0.229,0.126,27.703,0.701,49.479,26.503,2,16
E01000053,2018,0.3690406121247793,9391.92924267551,194625.0,10.59446733372572,0.229,0.126,27.703,0.701,49.479,26.503,2,16
E01000053,2019,0.36200716845878134,9253.73134328358,271000.0,10.752688172043012,0.229,0.126,27.703,0.701,49.479,26.503,2,16
E01000054,2015,0.3701476216511755,10683.4112149532,239000.0,5.4674685620557675,0.18,0.096,26.697,0.198,42.507,31.481,0,0
E01000054,2016,0.3769063180827887,10724.2990654205,277250.0,3.812636165577342,0.18,0.096,26.697,0.198,42.507,31.481,0,0
E01000054,2017,0.3782219884271436,11103.9719626168,297000.0,4.208311415044713,0.18,0.096,26.697,0.198,42.507,31.481,0,0
E01000054,2018,0.3792016806722689,11121.4953271028,285625.0,2.6260504201680672,0.18,0.096,26.697,0.198,42.507,31.481,0,0
E01000054,2019,0.381294964028777,11366.8224299065,295250.0,5.138746145940391,0.18,0.096,26.697,0.198,42.507,31.481,0,0
E01000055,2015,0.3321554770318021,11630.1369863013,241500.0,0.5889281507656066,0.211,0.114,27.143,0.126,43.185,29.369,0,0
E01000055,2016,0.34307422559906486,11719.1780821917,286125.0,7.01344243132671,0.211,0.114,27.143,0.126,43.185,29.369,0,0
E01000055,2017,0.34269005847953216,11712.3287671232,298270.0,1.7543859649122808,0.211,0.114,27.143,0.126,43.185,29.369,0,0
E01000055,2018,0.3413068844807468,11739.7260273972,309375.0,2.9171528588098017,0.211,0.114,27.143,0.126,43.185,29.369,0,0
E01000055,2019,0.344424985405721,11732.8767123287,301250.0,4.086398131932283,0.211,0.114,27.143,0.126,43.185,29.369,0,0
E01000056,2015,0.37874339401056956,6990.96880131362,226875.0,10.56958308866706,0.197,0.144,25.304,0.455,51.736,23.506,1,0
E01000056,2016,0.38739255014326646,7163.38259441707,246250.0,10.888252148997136,0.197,0.144,25.304,0.455,51.736,23.506,1,0
E01000056,2017,0.38114517061885483,7097.70114942528,311000.0,24.291497975708502,0.197,0.144,25.304,0.455,51.736,23.506,1,0
E01000056,2018,0.37334102712060013,7114.12151067323,291875.0,22.504327755337563,0.197,0.144,25.304,0.455,51.736,23.506,1,0
E01000056,2019,0.3622273249138921,7151.06732348111,263000.0,21.23995407577497,0.197,0.144,25.304,0.455,51.736,23.506,1,0
E01000057,2015,0.3926767676767677,10724.4414353419,235874.375,13.257575757575758,0.196,0.118,31.462,0.097,43.725,30.046,4,0
E01000057,2016,0.38154613466334164,10859.8510494245,259625.0,11.221945137157107,0.196,0.118,31.462,0.097,43.725,30.046,4,0
E01000057,2017,0.3745247148288973,10683.8185511171,295000.0,20.278833967046893,0.196,0.118,31.462,0.097,43.725,30.046,4,0
E01000057,2018,0.3711012094207511,10636.4251861882,299000.0,12.0942075111394,0.196,0.118,31.462,0.097,43.725,30.046,4,0
E01000057,2019,0.3590561224489796,10616.1137440758,295000.0,17.857142857142858,0.196,0.118,31.462,0.097,43.725,30.046,4,0
E01000058,2015,0.340941512125535,11542.2612513721,216500.0,8.083689966714218,0.199,0.117,25.845,0.147,46.251,27.809,4,0
E01000058,2016,0.32662611137108094,11728.8693743139,269250.0,6.083294337856809,0.199,0.117,25.845,0.147,46.251,27.809,4,0
E01000058,2017,0.3214455539705183,11542.2612513721,300000.0,6.1816452686638135,0.199,0.117,25.845,0.147,46.251,27.809,4,0
E01000058,2018,0.3154929577464789,11690.4500548847,300875.0,4.694835680751174,0.199,0.117,25.845,0.147,46.251,27.809,4,0
E01000058,2019,0.31754874651810583,11822.1734357848,303875.0,5.10677808727948,0.199,0.117,25.845,0.147,46.251,27.809,4,0
E01000059,2015,0.3938665063138906,7976.01918465227,230625.0,2.4052916416115453,0.176,0.129,28.14,0.136,45.241,32.699,0,0
E01000059,2016,0.4004711425206125,8143.88489208633,280250.0,4.7114252061248525,0.176,0.129,28.14,0.136,45.241,32.699,0,0
E01000059,2017,0.40162980209545984,8239.80815347722,295125.0,5.238649592549476,0.176,0.129,28.14,0.136,45.241,32.699,0,0
E01000059,2018,0.38770821367030445,8350.11990407673,300500.0,3.4462952326249283,0.176,0.129,28.14,0.136,45.241,32.699,0,0
E01000059,2019,0.38520258367586613,8167.86570743405,299625.0,1.1743981209630063,0.176,0.129,28.14,0.136,45.241,32.699,0,0
E01000060,2015,0.3860167405219104,3693.39879978177,239750.0,36.92762186115214,0.202,0.129,25.54,0.282,48.53,24.729,7,2
E01000060,2016,0.392314990512334,3833.42425895617,269625.0,37.950664136622386,0.202,0.129,25.54,0.282,48.53,24.729,7,2
E01000060,2017,0.38616175783076206,3889.79814511729,285750.0,60.77606358111267,0.202,0.129,25.54,0.282,48.53,24.729,7,2
E01000060,2018,0.3803263825929284,4011.63847972358,319562.5,40.34451495920217,0.202,0.129,25.54,0.282,48.53,24.729,7,2
E01000060,2019,0.3788443616029823,3902.52773231496,322500.0,46.13233923578751,0.202,0.129,25.54,0.282,48.53,24.729,7,2
E01000061,2015,0.3526405451448041,2884.52088452088,166000.0,20.442930153321974,0.303,0.186,39.776,1.013,49.627,15.967,5,0
E01000061,2016,0.3655292076344708,2832.10483210483,245500.0,14.459224985540775,0.303,0.186,39.776,1.013,49.627,15.967,5,0
E01000061,2017,0.3739658025372311,2969.69696969696,229000.0,12.134583563154992,0.303,0.186,39.776,1.013,49.627,15.967,5,0
E01000061,2018,0.3562130177514793,2768.22276822276,228250.0,7.100591715976331,0.303,0.186,39.776,1.013,49.627,15.967,5,0
E01000061,2019,0.34197828709288297,2715.80671580671,358750.0,14.475271411338962,0.303,0.186,39.776,1.013,49.627,15.967,5,0
E01000062,2015,0.3662494204914233,9746.94984184365,245500.0,5.563282336578581,0.143,0.088,30.73,-0.143,45.088,20.153,2,0
E01000062,2016,0.3664539653600729,9914.14369633981,282250.0,5.013673655423883,0.143,0.088,30.73,-0.143,45.088,20.153,2,0
E01000062,2017,0.3582427536231884,9977.40623587889,310250.0,2.717391304347826,0.143,0.088,30.73,-0.143,45.088,20.153,2,0
E01000062,2018,0.3568202348690154,10004.5187528242,295187.5,7.678410117434508,0.143,0.088,30.73,-0.143,45.088,20.153,2,0
E01000062,2019,0.3468104222821204,10058.7437867148,315000.0,6.738544474393532,0.143,0.088,30.73,-0.143,45.088,20.153,2,0
E01000063,2015,0.37450870297585626,9828.9183222958,236250.0,1.6844469399213924,0.181,0.124,37.624,0.286,41.886,35.452,2,0
E01000063,2016,0.3672222222222222,9933.77483443708,275625.0,3.888888888888889,0.181,0.124,37.624,0.286,41.886,35.452,2,0
E01000063,2017,0.36433260393873085,10088.3002207505,303625.0,6.017505470459519,0.181,0.124,37.624,0.286,41.886,35.452,2,0
E01000063,2018,0.3560267857142857,9889.62472406181,302500.0,3.3482142857142856,0.181,0.124,37.624,0.286,41.886,35.452,2,0
E01000063,2019,0.351575456053068,9983.44370860927,312375.0,3.869541182974019,0.181,0.124,37.624,0.286,41.886,35.452,2,0
E01000064,2015,0.3741965105601469,10431.0344827586,212125.0,13.774104683195592,0.208,0.13,24.438,0.39,50.054,34.175,5,3
E01000064,2016,0.3834288232701631,10866.8582375478,271500.0,13.662406346408108,0.208,0.13,24.438,0.39,50.054,34.175,5,3
E01000064,2017,0.38956521739130434,11015.325670498,286125.0,16.956521739130437,0.208,0.13,24.438,0.39,50.054,34.175,5,3
E01000064,2018,0.37814397224631396,11044.0613026819,305937.5,8.673026886383347,0.208,0.13,24.438,0.39,50.054,34.175,5,3
E01000064,2019,0.36212056434373663,11202.1072796934,321125.0,15.391192817443352,0.208,0.13,24.438,0.39,50.054,34.175,5,3
E01000065,2015,0.3749300503637381,7649.82876712328,236500.0,8.953553441522105,0.228,0.173,26.185,0.817,47.453,29.31,4,0
E01000065,2016,0.38034425319267073,7709.7602739726,277687.5,6.662965019433648,0.228,0.173,26.185,0.817,47.453,29.31,4,0
E01000065,2017,0.37473118279569895,7962.32876712328,288750.0,6.989247311827957,0.228,0.173,26.185,0.817,47.453,29.31,4,0
E01000065,2018,0.3701333333333333,8026.54109589041,303750.0,5.866666666666667,0.228,0.173,26.185,0.817,47.453,29.31,4,0
E01000065,2019,0.363265306122449,8390.4109589041,312187.5,10.714285714285714,0.228,0.173,26.185,0.817,47.453,29.31,4,0
E01000066,2015,0.34960070984915703,9203.75663536137,327500.0,7.098491570541261,0.147,0.097,18.294,0.054,50.656,17.916,0,0
E01000066,2016,0.3581395348837209,9657.00285830951,314687.5,4.651162790697675,0.147,0.097,18.294,0.054,50.656,17.916,0,0
E01000066,2017,0.3653453208009808,9991.83340138832,287187.5,4.086636697997548,0.147,0.097,18.294,0.054,50.656,17.916,0,0
E01000066,2018,0.3450244698205546,10012.2498979175,388437.5,6.9331158238172925,0.147,0.097,18.294,0.054,50.656,17.916,0,0
E01000066,2019,0.34074662430500396,10281.7476521028,391625.0,2.7799841143764894,0.147,0.097,18.294,0.054,50.656,17.916,0,0
E01000067,2015,0.3396751740139211,11194.8051948051,332250.0,8.352668213457077,0.132,0.066,15.99,-0.388,42.456,21.711,2,0
E01000067,2016,0.34701492537313433,11137.6623376623,396625.0,15.858208955223882,0.132,0.066,15.99,-0.388,42.456,21.711,2,0
E01000067,2017,0.34333788085493405,11423.3766233766,432000.0,8.640291041382447,0.132,0.066,15.99,-0.388,42.456,21.711,2,0
E01000067,2018,0.3514246947082768,11485.7142857142,461250.0,7.688828584350972,0.132,0.066,15.99,-0.388,42.456,21.711,2,0
E01000067,2019,0.357429718875502,11641.5584415584,484750.0,3.5698348951360996,0.132,0.066,15.99,-0.388,42.456,21.711,2,0
E01000068,2015,0.27577639751552796,4739.47600824256,334250.0,1.8633540372670807,0.123,0.075,16.187,0.167,41.502,31.382,2,0
E01000068,2016,0.2788285539963392,4824.84545186929,405750.0,8.541793776693106,0.123,0.075,16.187,0.167,41.502,31.382,2,0
E01000068,2017,0.2776101388050694,4877.83338239623,427875.0,7.845503922751962,0.123,0.075,16.187,0.167,41.502,31.382,2,0
E01000068,2018,0.27764565992865636,4951.4277303503,431250.0,7.728894173602853,0.123,0.075,16.187,0.167,41.502,31.382,2,0
E01000068,2019,0.27315084449621435,5054.45981748601,415500.0,10.483401281304602,0.123,0.075,16.187,0.167,41.502,31.382,2,0
E01000069,2015,0.3234256926952141,9900.2493765586,366062.5,2.5188916876574305,0.087,0.07,16.481,-0.626,31.781,28.36,0,2
E01000069,2016,0.3253253253253253,9965.08728179551,436562.5,3.5035035035035036,0.087,0.07,16.481,-0.626,31.781,28.36,0,2
E01000069,2017,0.32580490148966845,10379.0523690773,457500.0,5.766458433445458,0.087,0.07,16.481,-0.626,31.781,28.36,0,2
E01000069,2018,0.3249063670411985,10653.3665835411,469250.0,2.8089887640449436,0.087,0.07,16.481,-0.626,31.781,28.36,0,2
E01000069,2019,0.3156411460779709,10618.4538653366,501875.0,3.2879286049788634,0.087,0.07,16.481,-0.626,31.781,28.36,0,2
E01000070,2015,0.3480531813865147,5375.19142419601,351250.0,12.82051282051282,0.11,0.077,14.434,-0.442,35.596,27.639,8,3
E01000070,2016,0.35569201700519604,5403.26697294538,404187.5,12.28153046764289,0.11,0.077,14.434,-0.442,35.596,27.639,8,3
E01000070,2017,0.34812286689419797,5234.8136804492,442250.0,20.965382740126767,0.11,0.077,14.434,-0.442,35.596,27.639,8,3
E01000070,2018,0.3374384236453202,5181.21490556406,438750.0,12.807881773399014,0.11,0.077,14.434,-0.442,35.596,27.639,8,3
E01000070,2019,0.33365523901496863,5285.86013272077,505000.0,25.108643167551907,0.11,0.077,14.434,-0.442,35.596,27.639,8,3
E01000071,2015,0.3461077844311377,9257.20620842572,311322.0,5.9880239520958085,0.13,0.058,14.114,-0.261,40.981,22.064,4,5
E01000071,2016,0.3475894245723173,9504.80413895048,423746.875,4.276827371695179,0.13,0.058,14.114,-0.261,40.981,22.064,4,5
E01000071,2017,0.33772780147343934,9530.67257945306,430625.0,5.816207832493214,0.13,0.058,14.114,-0.261,40.981,22.064,4,5
E01000071,2018,0.3366374380480366,9693.27420546932,430750.0,8.387342737323674,0.13,0.058,14.114,-0.261,40.981,22.064,4,5
E01000071,2019,0.336328125,9460.45824094604,409500.0,10.15625,0.13,0.058,14.114,-0.261,40.981,22.064,4,5
E01000072,2015,0.383356708742403,4111.8800461361,220000.0,15.427769985974754,0.241,0.138,34.242,0.478,46.957,30.082,5,12
E01000072,2016,0.38144329896907214,4102.26835832372,239625.0,19.681349578256793,0.241,0.138,34.242,0.478,46.957,30.082,5,12
E01000072,2017,0.3683716564992961,4096.50134563629,283812.5,16.42421398404505,0.241,0.138,34.242,0.478,46.957,30.082,5,12
E01000072,2018,0.37419945105215,4202.22991157247,297937.5,13.723696248856358,0.241,0.138,34.242,0.478,46.957,30.082,5,12
E01000072,2019,0.3560500695410292,4146.48212226066,295625.0,15.76263328697265,0.241,0.138,34.242,0.478,46.957,30.082,5,12
E01000073,2015,0.38663745892661555,6416.02248770203,236250.0,3.2858707557502735,0.209,0.135,35.14,0.57,43.442,23.636,3,0
E01000073,2016,0.383013698630137,6412.5087842586,279000.0,3.2876712328767126,0.209,0.135,35.14,0.57,43.442,23.636,3,0
E01000073,2017,0.37479718766901027,6496.83766690091,299125.0,7.571660356949702,0.209,0.135,35.14,0.57,43.442,23.636,3,0
E01000073,2018,0.37027027027027026,6500.35137034434,310250.0,5.945945945945946,0.209,0.135,35.14,0.57,43.442,23.636,3,0
E01000073,2019,0.3665594855305466,6556.57062543921,312875.0,4.287245444801715,0.209,0.135,35.14,0.57,43.442,23.636,3,0
E01000074,2015,0.37761819269898267,10176.6138855054,213312.5,2.39377618192699,0.234,0.128,32.398,0.461,47.408,22.806,1,0
E01000074,2016,0.364411943936624,9993.90986601705,261625.0,3.0469226081657528,0.234,0.128,32.398,0.461,47.408,22.806,1,0
E01000074,2017,0.3659132559560171,9969.54933008526,302500.0,3.0543677458766036,0.234,0.128,32.398,0.461,47.408,22.806,1,0
E01000074,2018,0.36427320490367776,10432.3995127892,300000.0,3.502626970227671,0.234,0.128,32.398,0.461,47.408,22.806,1,0
E01000074,2019,0.35960874568469503,10584.6528623629,295500.0,4.027617951668585,0.234,0.128,32.398,0.461,47.408,22.806,1,0
E01000075,2015,0.37533368926855315,3620.02319288751,247499.375,16.550987720234918,0.196,0.118,36.347,0.136,44.869,39.815,6,4
E01000075,2016,0.3721532091097309,3734.05488983378,291250.0,12.939958592132506,0.196,0.118,36.347,0.136,44.869,39.815,6,4
E01000075,2017,0.3711392405063291,3817.16273676072,338125.0,15.696202531645572,0.196,0.118,36.347,0.136,44.869,39.815,6,4
E01000075,2018,0.36142786316311354,3898.33784306146,361500.0,12.394645513138325,0.196,0.118,36.347,0.136,44.869,39.815,6,4
E01000075,2019,0.36023054755043227,4023.96598376497,370625.0,17.29106628242075,0.196,0.118,36.347,0.136,44.869,39.815,6,4
E01000076,2015,0.3741562198649952,10875.7210277923,228125.0,7.232401157184185,0.208,0.148,36.193,0.097,49.87,27.02,0,0
E01000076,2016,0.37225929456625356,11001.5731515469,259250.0,5.719733079122974,0.208,0.148,36.193,0.097,49.87,27.02,0,0
E01000076,2017,0.3660502607871029,11059.2553749344,292125.0,6.638217164532954,0.208,0.148,36.193,0.097,49.87,27.02,0,0
E01000076,2018,0.3592644978783593,11122.1814368117,293250.0,5.186232909005186,0.208,0.148,36.193,0.097,49.87,27.02,0,0
E01000076,2019,0.3521983161833489,11211.3266911379,285375.0,7.015902712815715,0.208,0.148,36.193,0.097,49.87,27.02,0,0
E01000077,2015,0.35347043701799485,8952.81933256616,232812.5,9.640102827763496,0.251,0.159,33.494,0.725,44.143,35.02,4,0
E01000077,2016,0.3490746649649011,9016.11047180667,269625.0,8.934269304403319,0.251,0.159,33.494,0.725,44.143,35.02,4,0
E01000077,2017,0.3465527760829774,9430.37974683544,289000.0,10.372178157413057,0.251,0.159,33.494,0.725,44.143,35.02,4,0
E01000077,2018,0.3363201911589008,9631.76064441887,290000.0,5.376344086021506,0.251,0.159,33.494,0.725,44.143,35.02,4,0
E01000077,2019,0.33976608187134505,9838.89528193325,293750.0,9.941520467836257,0.251,0.159,33.494,0.725,44.143,35.02,4,0
E01000078,2015,0.359828141783029,10591.5813424345,233868.75,6.981740064446832,0.228,0.128,33.668,0.035,44.311,33.091,3,1
E01000078,2016,0.3652079956780119,10529.0102389078,270000.0,7.023230686115613,0.228,0.128,33.668,0.035,44.311,33.091,3,1
E01000078,2017,0.35649385355424906,10642.7758816837,290625.0,5.879208979155532,0.228,0.128,33.668,0.035,44.311,33.091,3,1
E01000078,2018,0.37109174782162996,11097.8384527872,291125.0,5.6381342901076374,0.228,0.128,33.668,0.035,44.311,33.091,3,1
E01000078,2019,0.367827868852459,11103.526734926,303750.0,8.196721311475411,0.228,0.128,33.668,0.035,44.311,33.091,3,1
E01000079,2015,0.38,5329.45736434108,226250.0,4.242424242424243,0.227,0.141,24.526,0.045,48.007,29.325,2,0
E01000079,2016,0.3679471788715486,5381.13695090439,262125.0,3.601440576230492,0.227,0.141,24.526,0.045,48.007,29.325,2,0
E01000079,2017,0.38039673278879815,5536.17571059431,307375.0,1.750291715285881,0.227,0.141,24.526,0.045,48.007,29.325,2,0
E01000079,2018,0.375214163335237,5655.68475452196,302750.0,1.1422044545973729,0.227,0.141,24.526,0.045,48.007,29.325,2,0
E01000079,2019,0.37592698231602967,5662.14470284237,293250.0,6.845407872219053,0.227,0.141,24.526,0.045,48.007,29.325,2,0
E01000080,2015,0.3613053613053613,7418.9364461738,240000.0,4.662004662004662,0.19,0.146,26.379,0.445,45.385,24.492,3,0
E01000080,2016,0.3408151210868281,7319.49848681366,282875.0,8.860011813349086,0.19,0.146,26.379,0.445,45.385,24.492,3,0
E01000080,2017,0.3377598152424942,7488.11067877215,269874.875,4.618937644341801,0.19,0.146,26.379,0.445,45.385,24.492,3,0
E01000080,2018,0.3380925185608224,7570.2550799827,268125.0,1.7133066818960594,0.19,0.146,26.379,0.445,45.385,24.492,3,0
E01000080,2019,0.3277359583092067,7466.49373108517,312000.0,2.3161551823972206,0.19,0.146,26.379,0.445,45.385,24.492,3,0
E01000081,2015,0.3223896663078579,10000.0,230750.0,4.3057050592034445,0.162,0.116,30.952,0.225,43.718,32.758,1,0
E01000081,2016,0.32395114179500795,10134.5532831001,290625.0,4.248539564524695,0.162,0.116,30.952,0.225,43.718,32.758,1,0
E01000081,2017,0.3225119744544971,10113.024757804,288937.5,2.12879191059074,0.162,0.116,30.952,0.225,43.718,32.758,1,0
E01000081,2018,0.3193411264612115,10129.1711517761,312375.0,2.1253985122210413,0.162,0.116,30.952,0.225,43.718,32.758,1,0
E01000081,2019,0.31532004197271774,10258.3423035522,304875.0,2.0986358866736623,0.162,0.116,30.952,0.225,43.718,32.758,1,0
E01000082,2015,0.34556895647614055,11866.8326073428,206750.0,11.012060828526481,0.158,0.113,31.053,-0.111,43.176,30.006,2,3
E01000082,2016,0.3483375959079284,12165.5258245177,251125.0,10.230179028132993,0.158,0.113,31.053,-0.111,43.176,30.006,2,3
E01000082,2017,0.3487544483985765,12240.1991288114,285625.0,11.692933401118456,0.158,0.113,31.053,-0.111,43.176,30.006,2,3
E01000082,2018,0.3380281690140845,12370.8774113254,289375.0,13.078470824949699,0.158,0.113,31.053,-0.111,43.176,30.006,2,3
E01000082,2019,0.3361766181635725,12401.9912881145,304625.0,11.038635223281485,0.158,0.113,31.053,-0.111,43.176,30.006,2,3
E01000083,2015,0.3847769028871391,10589.2162312395,215750.0,5.2493438320209975,0.196,0.134,27.072,0.361,44.245,35.395,6,0
E01000083,2016,0.3827603899435608,10833.7965536409,240936.875,5.13083632632119,0.196,0.134,27.072,0.361,44.245,35.395,6,0
E01000083,2017,0.3704485488126649,10533.6297943301,300000.0,6.860158311345646,0.196,0.134,27.072,0.361,44.245,35.395,6,0
E01000083,2018,0.37389953392024855,10733.740967204,317250.0,6.732263076126359,0.196,0.134,27.072,0.361,44.245,35.395,6,0
E01000083,2019,0.36799184505606525,10906.0589216231,318625.0,9.683995922528032,0.196,0.134,27.072,0.361,44.245,35.395,6,0
E01000084,2015,0.3801893663510561,9153.33333333333,225250.0,21.84996358339403,0.229,0.141,36.839,0.338,43.432,28.534,3,13
E01000084,2016,0.362116991643454,9573.33333333333,274875.0,16.016713091922007,0.229,0.141,36.839,0.338,43.432,28.534,3,13
E01000084,2017,0.3524930747922438,9626.66666666666,303250.0,22.85318559556787,0.229,0.141,36.839,0.338,43.432,28.534,3,13
E01000084,2018,0.35739561217268223,9420.0,318500.0,20.523708421797593,0.229,0.141,36.839,0.338,43.432,28.534,3,13
E01000084,2019,0.3434273916035788,9686.66666666666,311375.0,33.72333103922918,0.229,0.141,36.839,0.338,43.432,28.534,3,13
